numpoliza,numorden,rutbeneficiario,dvrutbeneficiario,apellidopaterno,apellidomaterno,nombres,sexo,tipobeneficiario,situacioninvalidez,fechanacimiento,edad,numdependentes,fechafallecimiento,fechainvalidez,derechopension,requisitopension,relacionhijomadre,fechanacimientohijomenor,derechoacrecer,porcentajepension,pensionpersona
46743573,2009089873,21982026,6,Clark,Clark,Willow,F,42,P,19790604,43,2,,,90,4,1,,SI,0.74,0.31
51046586,1682010433,21069336,3,Ulyatt,Ulyatt,Eduardo,M,52,T,19880927,34,3,,,90,8,1,,SI,0.29,0.52
96568640,1464250592,16457025,5,Saunders,Saunders,Andie,F,30,P,20051006,17,1,,,10,2,2,,NO,0.73,0.73
96697742,1918895173,14574880,5,Jobson,Jobson,Nathan,M,52,N,19860124,36,0,,,90,6,2,,SI,0.36,0.91
66939034,1075829157,19907630,7,Hastings,Hastings,Roger,M,51,P,19800525,42,6,,,10,1,3,,NO,0.06,0.56
19275121,1702253506,23732808,5,Gray,Gray,Carter,M,21,N,20021019,20,4,,,90,4,1,,NO,0.36,0.18
65651238,1408867456,26604387,1,Power,Power,Bob,M,11,T,19831106,39,5,,,90,4,3,,NO,0.71,0.08
18782336,2003359536,26403262,5,Bloom,Bloom,Rosalie,F,21,N,19711112,51,5,,,20,6,0,,SI,0.87,0.61
28151177,1297648461,24661202,3,Lee,Lee,Cadence,F,35,P,19760713,46,0,,,10,1,0,,SI,0.45,0.2
71107154,1840923164,16477881,5,Anderson,Anderson,Nate,M,,T,19920426,30,2,,,20,1,4,,SI,0.4,0.22
47406684,1399439771,19619716,7,Samuel,Samuel,Martin,M,,N,19991223,22,6,,,90,5,1,,NO,0.37,0.62
76319209,1959430861,20213571,1,Bishop,Bishop,Noemi,F,11,T,20020202,20,5,,,10,7,3,,NO,0.53,0.77
87464519,1131142040,27213895,1,Doherty,Doherty,Rick,M,41,T,20070222,15,3,,,90,5,2,,NO,0.67,0.66
92593363,1973822614,10240109,5,Bayliss,Bayliss,Emely,F,50,T,19740611,48,4,,,20,3,2,,SI,0.45,0.2
29479608,1918512409,19079526,6,Tennant,Tennant,Cameron,F,50,P,19960516,26,1,,,20,4,1,,NO,0.92,0.65
17497604,1837471626,19808579,7,Clifford,Clifford,Nick,M,41,P,19830117,39,4,,,90,5,2,,SI,0.27,0.74
49954663,1407559699,19123569,5,Hunt,Hunt,Russel,M,21,P,20050606,17,4,,,90,2,1,,SI,0.4,0.57
17698908,1790507600,16455078,4,Aldridge,Aldridge,Logan,F,30,N,19741014,48,2,,,20,1,3,,NO,0.15,0.99
22423310,1690893997,17061980,3,Dubois,Dubois,Alison,F,51,N,19750911,47,6,,,90,8,4,,NO,0.79,0.98
93156308,1063407306,27215128,6,Hancock,Hancock,Percy,M,51,P,19701006,52,0,,,10,4,1,,NO,0.03,0.77
57876914,1807196820,15656210,4,Varndell,Varndell,Kenzie,F,77,N,19741012,48,6,,,10,4,0,,SI,0.45,0.49
51578643,1300003009,12032097,4,Booth,Booth,Abdul,M,41,T,19790323,43,5,,,20,1,4,,NO,0.95,0.51
52854555,1603307139,11934157,1,Cameron,Cameron,Nick,M,41,T,19981229,23,0,,,90,6,3,,NO,0.32,0.78
26739834,1398875992,26709553,1,Rose,Rose,Marina,F,21,T,19740108,48,3,,,20,4,2,,SI,0.21,0.67
43903652,1332020474,9722451,1,Power,Power,Marilyn,F,51,P,20031129,18,2,,,10,6,3,,NO,0.59,0.66
56663715,1677148602,20048272,6,Dillon,Dillon,Hank,M,41,T,20020628,20,1,,,10,3,2,,NO,0.85,0.81
52876387,1169295114,18953659,6,Jeffery,Jeffery,Hayden,M,20,N,20070329,15,3,,,10,3,4,,SI,0.7,0.62
80344518,1942766205,22725612,6,Upton,Upton,Melinda,F,52,T,19871112,35,2,,,10,4,0,,NO,0.56,0.76
17776433,1002236130,26160280,8,Walton,Walton,Liam,M,10,N,19840917,38,1,,,20,3,1,,NO,0.83,0.56
64304338,1897685933,22029265,4,Leigh,Leigh,Alexander,M,50,P,19740430,48,6,,,10,8,2,,NO,0.65,0.89
67266016,2022960019,10542829,5,Attwood,Attwood,Denis,M,11,P,19880504,34,6,,,10,1,4,,NO,0.35,0.85
52137895,1533426812,9254492,4,Knight,Knight,Aiden,M,11,N,19860120,36,2,,,10,5,4,,NO,0.56,0.3
6641338,1554976160,23421941,8,Isaac,Isaac,Javier,M,77,P,19820613,40,6,,,20,8,2,,NO,0.15,0.94
2232317,1660197533,13161495,5,Stewart,Stewart,Ron,M,77,T,20070325,15,0,,,90,3,2,,NO,0.15,0.07
88799543,1850709338,23077101,3,Emerson,Emerson,Livia,F,11,T,19860814,36,1,,,20,7,4,,NO,0.4,0.22
97765527,1895986342,25552884,7,Allwood,Allwood,Javier,M,,T,19770712,45,1,,,20,2,3,,NO,0.2,0.79
614286,1297123461,24345457,4,Rosenbloom,Rosenbloom,Ramon,M,52,N,19961220,25,5,,,20,7,0,,SI,0.3,0.69
61626006,1006090723,21798968,6,Morgan,Morgan,Doug,M,20,T,19880813,34,5,,,10,5,4,,SI,0.6,0.83
80959300,1175736127,15599723,1,Brown,Brown,Elise,F,41,N,19750313,47,5,,,20,8,3,,SI,0.03,0.5
81991051,1349229689,17814237,2,Hill,Hill,Abbey,F,11,P,19770417,45,5,,,20,8,3,,SI,0.52,0.5
87361464,1244628618,16242259,1,Buckley,Buckley,Catherine,F,42,P,19950322,27,3,,,90,2,2,,NO,0.14,0.53
97194128,1344024417,9470640,6,Poulton,Poulton,Sebastian,M,35,T,19710525,51,5,,,20,1,1,,SI,0.64,0.5
11009572,1442783970,19330136,4,Jordan,Jordan,Michelle,F,21,T,19970610,25,4,,,20,8,0,,SI,0.46,0.73
4249350,1878835885,20159174,5,Graham,Graham,Angelina,F,52,T,19990221,23,1,,,20,3,0,,NO,0.1,0.45
86442001,1446495116,26925285,3,Khan,Khan,Mya,F,51,P,19840531,38,4,,,20,2,2,,NO,0.7,0.3
65884077,1559183138,23796574,4,Owen,Owen,Henry,M,51,N,19800807,42,2,,,20,6,4,,SI,0.58,0.27
34118899,1107488081,8366984,8,Young,Young,Melody,F,21,T,19871011,35,1,,,90,1,2,,SI,0.23,0.09
71223835,1076151431,24479746,1,Villiger,Villiger,Elise,F,,N,19850803,37,3,,,90,3,1,,NO,0.58,0.17
97524159,1693413769,23876613,2,Turner,Turner,Harvey,M,51,P,19950214,27,0,,,10,3,4,,NO,0.98,0.95
72819478,1585456176,27057349,4,Lambert,Lambert,Gabriel,M,35,P,19870602,35,5,,,10,1,2,,NO,0.82,0.5
90262546,2044574988,9978674,6,Cobb,Cobb,Carina,F,51,T,19951114,27,1,,,10,3,2,,SI,0.97,0.96
59193252,1023015955,25934634,2,James,James,Lara,F,21,P,19961026,26,3,,,90,4,4,,SI,0.06,0.78
95903706,1683879327,10571894,8,Alldridge,Alldridge,Brad,M,77,N,20010611,21,0,,,90,1,2,,SI,0.31,0.53
16028670,1001769943,17093305,6,Lambert,Lambert,Tom,M,11,N,19970320,25,4,,,20,4,4,,NO,0.26,0.24
21949923,1494720650,26386786,3,Trent,Trent,Adalie,F,41,T,19850917,37,0,,,10,7,2,,NO,0.43,0.15
69306385,1555370569,9670594,5,James,James,Michelle,F,50,T,19990725,23,4,,,10,5,2,,NO,0.27,0.15
85528080,1272428291,22882917,6,Baxter,Baxter,Valerie,F,77,T,19770810,45,6,,,10,1,2,,NO,0.33,0.7
53764321,1117199517,18070343,3,Lyon,Lyon,Emery,F,77,N,19861214,35,4,,,20,4,4,,NO,0.71,0.56
54001682,2077517908,23020023,1,Vallory,Vallory,Francesca,F,50,T,19941228,27,6,,,10,4,2,,NO,0.07,0.74
73413427,1382288905,14107217,6,Amstead,Amstead,Allison,F,20,T,19761213,45,0,,,10,2,3,,SI,0.6,0.62
99806945,1891595709,16628801,8,Boden,Boden,Lana,F,20,P,19690306,53,2,,,90,7,0,,NO,0.87,0.08
9973098,1239667690,8638044,8,Roth,Roth,Bart,M,35,P,20030422,19,0,,,90,1,4,,SI,0.25,0.71
21788643,1322984662,21031954,4,Shaw,Shaw,Denny,M,41,T,19810813,41,2,,,20,8,2,,NO,0.48,0.04
35844363,2067681802,26008530,7,Stewart,Stewart,Gemma,F,50,P,19770919,45,0,,,10,2,2,,SI,0.23,0.86
98764763,1499030605,22386424,2,Rehman,Rehman,Danielle,F,42,N,19750916,47,0,,,10,1,4,,NO,0.01,0.43
897819,1359437590,23911006,8,Patel,Patel,Norah,F,52,N,19910222,31,2,,,20,7,1,,SI,0.79,0.97
33680882,1721002932,23865084,4,Silva,Silva,Danny,M,41,P,19970206,25,2,,,90,2,4,,SI,0.14,0.19
79423040,1211224544,15103699,2,Dale,Dale,Alexander,M,11,T,19920606,30,5,,,20,6,0,,NO,0.65,0.08
6624994,1238239952,11452070,3,Abbey,Abbey,Jennifer,F,42,T,19910713,31,0,,,20,8,2,,SI,0.95,0.12
89904168,2098866357,20269925,6,Stanton,Stanton,Willow,F,11,P,19801226,41,3,,,10,4,4,,NO,0.28,0.39
2875810,1678183977,8770101,8,Jackson,Jackson,David,M,42,N,19770402,45,3,,,90,1,4,,NO,0.75,0.94
74035850,1502747431,9586925,4,Brett,Brett,Caleb,M,35,T,19940906,28,2,,,20,5,2,,SI,0.27,0.29
36384670,1946748149,24790781,6,Hogg,Hogg,Lauren,F,42,T,19770915,45,0,,,10,5,0,,SI,0.06,0.69
73931433,2050429098,27123923,1,Moore,Moore,Rick,M,51,N,20060708,16,1,,,10,2,0,,NO,0.09,0.92
7477557,2026294399,24501183,1,Yarwood,Yarwood,Nathan,M,41,P,19821126,39,5,,,10,5,4,,NO,0.92,0.31
64101868,1465248985,25730591,8,Gregory,Gregory,Amy,F,35,T,19861102,36,2,,,10,4,3,,NO,0.76,0.01
81675308,2041109207,24794859,8,Heaton,Heaton,Liam,M,50,N,19991026,23,3,,,10,1,4,,SI,0.3,0.97
76584515,1210589928,21736167,2,Allen,Allen,Carter,M,11,P,19810117,41,4,,,20,6,0,,SI,0.05,0.47
75401317,1912079088,13372241,7,Rosenbloom,Rosenbloom,Tom,M,21,P,19950327,27,3,,,10,1,2,,NO,0.37,0.9
81177127,1135382397,14999942,1,Ross,Ross,Ron,M,11,P,19810120,41,6,,,10,8,0,,SI,0.36,0.21
90671003,1539439317,27501176,7,Styles,Styles,Josh,M,10,T,19690907,53,0,,,10,1,4,,SI,0.82,0.44
72298277,1435860804,23686741,1,Salt,Salt,Maia,F,41,N,19770210,45,4,,,10,3,4,,SI,0.11,0.94
84284685,1958370896,19751798,6,Locke,Locke,Rose,F,50,T,19690412,53,2,,,20,3,1,,SI,0.08,0.53
52511680,1130751193,19779461,6,Pond,Pond,Josh,M,30,P,19961220,25,0,,,90,8,0,,SI,0.42,0.13
79452457,1137506532,14194501,3,Jordan,Jordan,David,M,30,T,19960805,26,0,,,10,5,1,,SI,0.81,0.58
59437660,1273517862,12034979,3,Mcneill,Mcneill,Chuck,M,35,N,19870824,35,2,,,20,7,1,,SI,0.74,0.22
16949470,1217744035,14525739,1,Rossi,Rossi,Johnny,M,,T,19720124,50,4,,,90,5,2,,NO,0.54,0.94
89906592,1646290351,21583038,6,Williams,Williams,William,M,77,P,19810114,41,5,,,20,8,2,,SI,0.38,0.66
18271881,1278902477,7544987,6,Reid,Reid,Jocelyn,F,11,T,19721009,50,0,,,20,1,0,,NO,0.35,0.51
99824181,1548611209,8080533,3,Stewart,Stewart,Owen,M,52,T,19921010,30,2,,,10,1,4,,SI,0.42,0.02
39858539,2014517037,8106091,5,Ripley,Ripley,Tyler,M,77,T,19791224,42,4,,,20,8,1,,SI,0.53,0.35
6845758,1162915295,18824422,7,Purvis,Purvis,Matthew,M,35,T,19960203,26,1,,,20,7,3,,NO,0.17,0.52
44573020,2097293251,23085035,3,White,White,Ruby,F,30,P,19821208,39,3,,,20,4,2,,SI,0.48,0.9
97420647,1964020822,13113313,7,Young,Young,Vanessa,F,51,P,20050714,17,4,,,10,8,2,,SI,0.41,0.58
57878976,1349622801,11153687,5,Pierce,Pierce,Mark,M,21,N,19940111,28,0,,,10,6,3,,NO,0.98,0.23
73897373,1186432904,16017235,5,Vaughn,Vaughn,Lindsay,F,21,N,20041026,18,2,,,90,1,2,,NO,0.15,0.35
9639070,1901200468,18077963,8,Wood,Wood,Boris,M,11,N,20011005,21,6,,,20,5,3,,NO,0.26,0.76
24266033,1178546656,8519736,5,Fleming,Fleming,Carmella,F,42,N,19720408,50,6,,,20,3,1,,NO,0.28,0.8
42969046,1248408278,10204422,7,Hale,Hale,Hazel,F,,T,19720303,50,5,,,20,2,4,,SI,0.11,0.66
50568411,1039570889,18535269,3,Thompson,Thompson,Grace,F,51,N,19800829,42,0,,,20,8,4,,NO,0.4,0.05
70645751,1114258945,10099151,5,Marshall,Marshall,Daron,M,10,T,19750507,47,1,,,90,1,4,,NO,0.7,0.82
49770701,2015701366,15575784,1,Butler,Butler,Marigold,F,20,N,19720222,50,3,,,20,2,3,,SI,0.7,0.36
17956768,1421892603,27513383,4,Waterhouse,Waterhouse,Julia,F,51,P,19950601,27,1,,,90,3,2,,NO,0.77,0.2
74190644,1349451504,20292591,6,Edler,Edler,Gabriel,M,11,T,19710920,51,4,,,10,3,1,,NO,0.02,0.98
43319856,1597315470,24747070,8,Noach,Noach,Elle,F,52,P,19841214,37,3,,,20,1,1,,SI,0.75,0.61
86684757,1631523224,18437828,4,London,London,Nate,M,42,T,19961127,25,2,,,10,4,3,,NO,0.02,0.31
13740734,2030487553,24208543,6,Hewitt,Hewitt,Ilona,F,10,P,19690615,53,0,,,10,6,1,,NO,0.95,0.47
67397764,2025114688,9193156,8,Taylor,Taylor,Nina,F,35,P,20041219,17,3,,,20,5,1,,SI,0.28,0.93
66370932,1056157719,15910582,5,Parsons,Parsons,Felicity,F,41,T,19920719,30,6,,,20,1,0,,NO,0.63,0.79
2219646,1049400533,15521451,3,Mcleod,Mcleod,Kirsten,F,50,T,19820701,40,0,,,20,4,0,,NO,0.94,0.27
25494963,1293669516,26806093,1,Hall,Hall,Clint,M,42,P,20010820,21,4,,,90,4,4,,SI,0.41,0.25
48801437,1303403343,8113919,6,Larsen,Larsen,Marvin,M,50,N,19710702,51,2,,,10,3,0,,SI,0.1,0.55
82551520,1090788291,20286498,5,Baxter,Baxter,Florence,F,50,T,20070224,15,4,,,10,6,1,,SI,0.32,0.96
71216574,1243952204,10176034,1,Webster,Webster,Daria,F,21,T,19850821,37,3,,,90,7,2,,NO,0.35,0.72
98606075,1985794612,22249682,2,Varndell,Varndell,Rufus,M,11,P,19710817,51,5,,,90,4,1,,SI,0.28,0.28
98767905,1784639198,23593497,1,Ventura,Ventura,Miriam,F,11,P,19820902,40,3,,,10,1,0,,NO,0.08,0.98
93152984,2134450705,24555960,3,Grant,Grant,Lindsay,F,42,P,19940728,28,2,,,10,3,0,,NO,0.28,0.07
53225411,1226959880,25546637,6,Walsh,Walsh,Danny,M,50,P,19890421,33,0,,,90,1,1,,SI,0.62,0.86
78880784,1175598674,13495725,8,Clarkson,Clarkson,Chris,M,42,N,20060614,16,2,,,20,5,0,,NO,0.92,0.92
43401522,1056390737,18879688,3,Robe,Robe,Charlotte,F,41,P,19850825,37,0,,,10,1,1,,SI,0.26,0.92
74108536,1264571831,11083224,8,Norris,Norris,Ramon,M,77,P,19720618,50,1,,,10,2,4,,NO,0.49,0.65
12104494,1261261275,23586417,8,Uddin,Uddin,Helen,F,41,T,19830316,39,3,,,10,4,2,,SI,0.24,0.95
35977147,1285241418,12064807,1,Wills,Wills,Cynthia,F,,T,19780209,44,6,,,20,6,1,,SI,0.06,1
36597029,2093722166,24051769,6,Griffiths,Griffiths,Brad,M,77,N,20021222,19,0,,,10,4,0,,SI,0.49,0.87
16004868,2019314554,21826148,7,Moran,Moran,Matthew,M,52,T,19750519,47,4,,,20,8,1,,NO,0.04,0.81
39546330,1630443513,16329252,3,Yoman,Yoman,Eden,F,77,P,19980417,24,1,,,20,1,0,,SI,0.5,0.41
99123839,1760619286,10763762,4,Purvis,Purvis,Kieth,M,,T,19710220,51,2,,,20,6,2,,NO,0.41,0.58
99256841,1828273358,13120833,6,Tennant,Tennant,Lucas,M,51,P,19690305,53,2,,,20,8,2,,SI,0.99,0.41
19456373,1258668341,23317944,8,Gates,Gates,Chuck,M,,T,19990110,23,2,,,10,6,0,,NO,0.76,0.17
11519128,1811973358,10042403,3,Mason,Mason,Marjorie,F,41,N,20030414,19,1,,,20,2,2,,NO,0.36,0.1
45627644,1249663564,13949273,7,Lloyd,Lloyd,Molly,F,35,T,19800328,42,1,,,10,5,3,,SI,0.38,0.94
19312041,1068027985,27118560,8,Irwin,Irwin,Alessia,F,35,P,19851002,37,3,,,20,1,3,,SI,0.45,0.04
55955366,1908398521,27677585,5,Russell,Russell,Bryon,M,11,T,20001103,22,0,,,10,8,0,,SI,0.61,0.66
74113213,1571606191,20649958,5,Atkinson,Atkinson,Taylor,F,50,P,19840926,38,6,,,10,7,1,,SI,0.86,0.61
31777337,1238731015,13311657,2,Roberts,Roberts,Jack,M,,P,20031015,19,1,,,10,1,3,,NO,0.67,0.41
46804245,2047787036,24540125,8,Turner,Turner,Chadwick,M,42,N,19831028,39,3,,,10,7,4,,SI,0.91,0.23
18682043,1514431672,8665883,6,Upsdell,Upsdell,Shannon,F,10,P,20060202,16,1,,,20,3,4,,SI,0.78,0.77
8288094,1555248759,13488488,1,Kent,Kent,Denny,M,51,T,19900921,32,4,,,20,3,4,,NO,0.63,0.32
34075779,1457950469,8464820,5,Alexander,Alexander,Kendra,F,11,T,20060606,16,0,,,90,6,2,,NO,0.97,0
71861749,2016069607,17662795,2,Vaughan,Vaughan,Agnes,F,41,N,19900423,32,5,,,20,4,1,,NO,0.61,0.18
2725151,1027105286,23307029,4,Victor,Victor,Erick,M,51,T,20000205,22,2,,,10,6,2,,NO,0.63,0.2
15831110,1961895800,13485418,2,Herbert,Herbert,Rocco,M,51,P,19771118,45,4,,,20,3,2,,NO,0.78,0.36
81936487,2083389290,16872132,4,Gordon,Gordon,Valentina,F,20,P,20010126,21,6,,,90,5,4,,SI,0.67,0.52
31810441,1833138245,14496710,3,Harris,Harris,Trisha,F,42,N,19840826,38,5,,,20,7,3,,SI,0.33,0.16
99595402,1796261704,17428609,4,Hale,Hale,Hayden,M,30,T,19840317,38,6,,,20,2,3,,NO,0.06,0.27
32864074,1538675735,22623537,8,Quinn,Quinn,Javier,M,,T,19700326,52,5,,,10,5,2,,NO,0.33,0.01
78988416,1948850630,21757554,5,Kennedy,Kennedy,Maria,F,,T,19810429,41,4,,,90,4,2,,NO,0.55,0.38
29203957,1291944798,27762508,1,Styles,Styles,Cameron,F,52,P,20020910,20,2,,,90,8,4,,NO,0.4,0.5
52963296,1721577446,24494054,4,Wild,Wild,Vanessa,F,50,T,20030926,19,0,,,10,7,0,,NO,0.31,0.2
5030249,1918806037,14607110,3,Mooney,Mooney,Harry,M,11,N,20020531,20,3,,,10,8,2,,NO,0.74,0.18
45409346,1528267393,20345187,2,Ward,Ward,Jazmin,F,50,T,19970616,25,1,,,90,7,3,,SI,0.53,0.28
35855228,1200111530,13253674,1,Bennett,Bennett,Camila,F,10,T,19691228,52,6,,,10,2,1,,NO,0.64,0.61
96752372,1480286632,18854762,4,Ellwood,Ellwood,Bristol,F,42,T,19880903,34,5,,,20,8,4,,NO,0.54,0.16
95307969,1188268421,9331485,2,Tanner,Tanner,Luna,F,10,N,19831228,38,3,,,90,4,4,,SI,0.06,0.72
44644182,1916406233,20552196,2,Whinter,Whinter,Belinda,F,10,N,19790916,43,1,,,90,4,3,,SI,0.36,0.44
74846911,1994288460,26832795,3,Vincent,Vincent,Melody,F,77,P,20020411,20,5,,,10,3,1,,NO,0.75,0.33
43354976,1357279723,10009752,6,Salt,Salt,Tom,M,77,T,20070510,15,3,,,20,1,4,,SI,0.92,0.68
50084054,1576122236,7492309,3,Wright,Wright,Jacob,M,41,P,19820719,40,1,,,90,6,1,,SI,0.56,0.24
41181951,1705425188,14169265,7,Malone,Malone,Rosemary,F,11,N,20060908,16,2,,,20,5,1,,SI,0.84,0.91
32081397,1483262268,12472610,2,Atkinson,Atkinson,Kirsten,F,11,N,19690220,53,1,,,10,1,0,,SI,0.86,0.29
24082701,1191283112,26004950,6,Samuel,Samuel,Chester,M,77,P,19830616,39,6,,,10,1,1,,SI,0.61,0.2
10976249,1182948108,12283596,4,Power,Power,Barney,M,20,T,19710327,51,0,,,90,8,0,,SI,0.07,0.45
57585882,1477742198,19567260,5,Hilton,Hilton,Benny,M,,T,19851107,37,1,,,90,3,4,,NO,0.1,0.95
28598256,2144663659,13429501,7,Swan,Swan,Caleb,M,35,N,20070911,15,4,,,90,5,2,,NO,0.21,0.5
35428204,1591529855,26944662,6,Sherry,Sherry,Ron,M,11,T,20050819,17,0,,,20,6,3,,NO,0.26,0.12
62594042,1318268870,8084600,3,Nelson,Nelson,Rocco,M,42,P,19770217,45,1,,,90,4,1,,NO,0.89,0.85
99042053,1385813914,14464132,1,Noon,Noon,Ron,M,21,N,19921013,30,2,,,20,7,1,,SI,0.16,0.18
70088782,1359554664,23567051,2,Bell,Bell,Julius,M,41,T,19800710,42,3,,,20,2,1,,NO,0.19,0.93
24996713,1318527603,26783100,1,Flett,Flett,Thea,F,21,P,19930129,29,5,,,20,1,3,,SI,0.91,0.03
42286075,1233424896,24874967,3,Selby,Selby,Carissa,F,41,N,19940204,28,4,,,20,4,2,,SI,0.37,0.04
98601908,1870840164,22409094,6,Cox,Cox,Sydney,F,52,T,19940517,28,6,,,90,7,2,,SI,0.25,0.64
39945956,1458928283,8681067,7,Woodcock,Woodcock,Trisha,F,52,T,19800914,42,1,,,20,2,1,,NO,0.06,0.52
2131840,1793666386,15695035,2,Baxter,Baxter,Tony,M,30,P,19830429,39,4,,,90,5,2,,NO,0.27,0.58
30983398,2051475441,23997506,2,Watson,Watson,Nancy,F,,P,19730822,49,2,,,90,1,3,,NO,0.81,0.58
57802036,2138059271,17710868,1,Emmett,Emmett,Lindsay,F,,N,19770305,45,6,,,90,7,3,,NO,0.93,0.53
86674328,1245077929,18989247,7,Thompson,Thompson,Mackenzie,F,11,P,19750615,47,1,,,90,4,3,,SI,0.01,0.02
56179167,1923753436,22747696,3,Evans,Evans,Fred,M,21,N,19700215,52,5,,,10,8,4,,SI,0.19,0.87
49751519,1013330243,19462353,8,Morrow,Morrow,Martin,M,50,P,19960809,26,4,,,20,6,4,,SI,0.86,0.76
8871378,1136813662,20245699,1,Robinson,Robinson,Dorothy,F,30,N,19681025,54,6,,,20,6,3,,SI,0.44,0.35
46036548,2116022134,22323708,3,Richardson,Richardson,Abdul,M,30,P,19831220,38,2,,,20,2,1,,SI,0.08,0.76
95019672,1998952464,21250391,8,Martin,Martin,Christy,F,21,T,19941116,28,1,,,10,3,3,,SI,0.9,0.47
12398083,1414962821,13303220,1,Douglas,Douglas,Janice,F,77,N,20070203,15,2,,,20,5,2,,SI,0.38,0.69
81651052,1900771012,17853298,2,Janes,Janes,Denis,M,,N,20030806,19,2,,,10,4,2,,NO,0.69,0.92
12398047,1754794318,7857069,5,Partridge,Partridge,Martin,M,21,T,19820725,40,3,,,10,1,2,,NO,0.96,0.88
97825618,1702616367,25910534,6,Parker,Parker,Carl,M,10,N,19690605,53,6,,,20,8,3,,SI,0.39,0.87
27258145,1902530742,24735906,8,Woods,Woods,Daniel,M,30,N,20040313,18,1,,,90,5,0,,SI,0.01,0.91
77260093,1257101565,13114194,3,Parsons,Parsons,Sylvia,F,52,N,19860311,36,0,,,90,6,2,,SI,0.71,0.61
46366755,1154836312,26028096,6,Ballard,Ballard,Doug,M,50,T,19750902,47,1,,,10,3,4,,SI,0.47,0.41
361800,2135174208,20757000,5,Summers,Summers,Chris,M,10,P,19870325,35,5,,,10,1,2,,NO,0.5,0.31
67640531,1994875990,10161112,3,Gardner,Gardner,George,M,35,T,19721023,50,2,,,90,4,4,,SI,0.43,0.47
68617527,1931841471,9816801,3,Uttridge,Uttridge,Adela,F,50,N,19970216,25,2,,,10,2,1,,NO,0.86,0.04
81446119,1989832546,13570671,7,Foxley,Foxley,Nate,M,11,N,20000625,22,5,,,20,8,1,,NO,0.94,0.87
95455203,1633402866,20024816,8,Giles,Giles,Drew,F,35,T,19831029,39,6,,,10,3,2,,SI,0.37,0.03
93483976,1437048290,18778555,4,Hamilton,Hamilton,Quinn,F,11,P,19951230,26,3,,,90,4,2,,SI,0.85,0.81
69731790,1227379485,17252391,3,Weston,Weston,Nathan,M,51,N,20040501,18,6,,,90,3,1,,SI,0.75,0.07
27383694,1457040403,21469473,1,Webster,Webster,Carissa,F,42,P,19871013,35,3,,,20,6,1,,SI,0.62,0.99
15964940,1518808345,11289105,1,Lynch,Lynch,Elijah,M,30,T,19790503,43,4,,,20,5,4,,NO,0.31,0.02
78993041,1013080186,18138173,5,Thomson,Thomson,Lucas,M,50,P,19780311,44,6,,,10,7,4,,NO,0.96,0.02
26615212,1090057138,18712404,3,Warren,Warren,Madelyn,F,77,P,19781217,43,5,,,90,2,0,,NO,0.68,0.66
71562081,1727793271,24932637,8,Rogan,Rogan,Danielle,F,51,T,19960221,26,4,,,20,3,3,,NO,0.51,0.69
19642090,1271799150,17264162,3,Oliver,Oliver,Monica,F,,T,19980825,24,6,,,90,3,0,,SI,0.46,0.95
52148669,1474311333,14275393,7,Flanders,Flanders,George,M,51,T,19980728,24,4,,,20,6,2,,SI,0.9,0.39
46482075,1266609480,21608522,7,Anderson,Anderson,Logan,M,42,T,19770118,45,3,,,90,2,3,,SI,0.77,0.59
79179555,1983575019,8263744,7,Powell,Powell,Owen,M,35,N,19971126,24,1,,,20,5,1,,NO,0.24,0.97
98020074,1951103628,21564000,3,Aldridge,Aldridge,Adeline,F,42,P,19990127,23,5,,,10,3,2,,NO,0.89,0.76
88823634,1476489388,27703125,4,Preston,Preston,Manuel,M,42,N,19990418,23,0,,,90,8,0,,NO,0.98,0.13
20387624,1116264079,13294110,2,Graham,Graham,Julius,M,11,N,19930311,29,5,,,20,5,1,,SI,0.62,0.7
33497024,2140472755,23000144,7,Middleton,Middleton,Elijah,M,42,T,19780219,44,1,,,90,5,1,,SI,0.05,0.28
60932910,1684200110,17417379,1,Ingham,Ingham,Samara,F,77,N,19770706,45,2,,,20,2,1,,NO,0.36,0.78
37288356,1509706097,18987903,3,Pickard,Pickard,Havana,F,42,N,19890809,33,0,,,20,2,1,,NO,0.71,0.41
87123790,1968824703,26486229,1,Bennett,Bennett,Lauren,F,11,P,19840817,38,4,,,90,4,0,,NO,0.75,0.4
87936130,1049330525,23770730,4,Kennedy,Kennedy,Megan,F,21,N,19700719,52,1,,,10,1,4,,SI,0.22,0.2
41552045,1510878972,23295629,4,Robe,Robe,Marjorie,F,,T,19740212,48,1,,,20,8,3,,NO,0.98,0.65
92284088,1085403782,15013153,8,Ellery,Ellery,Michael,M,11,N,19800912,42,3,,,90,3,0,,NO,0.24,0.97
23071569,1120995265,26516606,2,Nobbs,Nobbs,Daron,M,21,P,19830330,39,3,,,20,5,0,,SI,0.4,0.65
79604198,1046718844,15638153,2,Owen,Owen,Kurt,M,50,N,19741014,48,6,,,90,7,2,,NO,0.4,0.62
78898223,2140260854,11795711,1,Roman,Roman,Hank,M,21,P,19730919,49,5,,,20,6,4,,NO,0.3,0.59
63082571,1947575351,8442480,6,Blackburn,Blackburn,Isla,F,41,N,19800422,42,3,,,20,6,1,,SI,0.21,0.35
91938306,1661261548,24841149,3,London,London,Nathan,M,77,P,19781123,43,5,,,10,7,0,,SI,0.9,0.12
6837195,1838573202,13113499,5,Wren,Wren,Bob,M,50,P,20070521,15,1,,,90,2,1,,NO,0.65,0.21
